order_id,product_id,supplier_id,warehouse_id,order_date,delivery_date,quantity,unit_price,shipping_cost,order_status
O000325,P345,S051,W02,2024-04-29,2024-05-03,77,4488.28,461.76,Delivered
O000326,P096,S056,W20,2025-12-18,2026-01-02,14,3838.51,312.82,Delayed
O000327,P289,S063,W13,2025-04-16,2025-04-21,188,3459.06,381.31,Delivered
O000328,P486,S025,W17,2025-10-05,2025-10-15,72,3663.61,245.28,Delayed
O000329,P476,S060,W18,2024-11-21,2024-11-30,23,239.37,81.9,Delayed
O000330,P292,S065,W18,2025-11-01,2025-11-19,26,4256.68,490.43,Delayed
O000331,P237,S091,W02,2024-05-04,2024-05-07,120,315.88,483.94,Delivered
O000332,P361,S041,W11,2023-10-03,2023-10-17,140,3982.55,227.16,Delayed
O000333,P400,S064,W18,2024-11-23,2024-12-03,86,1170.13,216.4,Delayed
O000334,P166,S090,W17,2023-08-30,2023-09-16,71,3438.98,223.31,Delayed
O000335,P377,S011,W20,2023-05-06,2023-05-21,180,734.51,233.69,Delayed
O000336,P130,S044,W07,2023-08-05,2023-08-23,192,3563.67,390.83,Delayed
O000337,P130,S050,W09,2025-11-28,2025-12-15,191,2128.54,61.42,Delayed
O000338,P310,S044,W19,2024-05-09,2024-05-12,52,3990.22,359.96,Delivered
O000339,P013,S085,W20,2024-03-02,2024-03-18,9,4940.62,236.5,Delayed
O000340,P010,S048,W08,2025-07-07,2025-07-26,168,2943.16,381.57,Delayed
O000341,P498,S031,W02,2023-05-31,2023-06-13,50,3332.02,123.05,Delayed
O000342,P068,S099,W11,2024-01-19,2024-02-05,161,3509.25,165.2,Delayed
O000343,P413,S033,W01,2023-11-04,2023-11-20,137,3034.52,421.48,Delayed
O000344,P500,S021,W01,2025-01-15,2025-01-24,46,2337.36,464.71,Delayed
O000345,P270,S092,W10,2025-06-10,2025-06-22,115,4319.56,195.32,Delayed
O000346,P165,S061,W02,2024-01-10,2024-01-13,128,1095.36,475.11,Delivered
O000347,P095,S007,W12,2025-10-28,2025-11-06,151,301.23,439.19,Delayed
O000348,P428,S028,W10,2023-05-09,2023-05-25,112,1701.62,154.35,Delayed
O000349,P412,S029,W01,2025-10-11,2025-10-16,169,2499.21,24.3,Delivered
O000350,P103,S050,W09,2024-10-30,2024-11-18,158,4539.25,391.63,Delayed
O000351,P349,S002,W13,2024-05-31,2024-06-13,123,4705.75,455.67,Delayed
O000352,P074,S011,W04,2023-03-27,2023-03-29,32,2778.57,17.82,Delivered
O000353,P283,S003,W16,2023-11-07,2023-11-26,167,4429.98,465.68,Delayed
O000354,P191,S010,W15,2024-03-02,2024-03-20,143,1944.45,403.49,Delayed
O000355,P001,S024,W18,2023-04-24,2023-05-06,22,1914.08,256.04,Delayed
O000356,P117,S086,W06,2023-10-30,2023-11-17,143,2801.99,423.31,Delayed
O000357,P231,S074,W15,2025-01-13,2025-01-18,156,333.45,285.43,Delivered
O000358,P003,S023,W09,2024-08-10,2024-08-18,167,1827.25,83.88,Delayed
O000359,P012,S045,W18,2025-09-13,2025-09-29,171,2655.89,260.21,Delayed
O000360,P190,S067,W04,2023-12-11,2023-12-13,142,3441.82,54.25,Delivered
O000361,P026,S066,W06,2025-03-24,2025-04-06,119,4135.65,78.67,Delayed
O000362,P092,S021,W18,2025-03-11,2025-03-12,56,819.89,213.32,Delivered
O000363,P253,S072,W08,2025-10-21,2025-10-26,25,1422.46,496.95,Delivered
O000364,P403,S048,W02,2025-12-12,2025-12-24,82,3531.25,310.59,Delayed
O000365,P436,S017,W08,2025-12-28,2026-01-01,152,369.86,163.43,Delivered
O000366,P098,S017,W14,2023-12-27,2024-01-01,118,3421.56,469.72,Delivered
O000367,P150,S084,W14,2025-10-06,2025-10-17,101,2418.65,271.86,Delayed
O000368,P421,S056,W11,2024-12-04,2024-12-14,36,3734.53,406.76,Delayed
O000369,P287,S070,W20,2024-07-28,2024-08-05,48,2590.81,222.71,Delayed
O000370,P487,S087,W13,2024-11-18,2024-11-27,64,884.7,435.74,Delayed
O000371,P285,S058,W05,2025-02-19,2025-02-26,15,4294.6,206.37,Delivered
O000372,P284,S072,W02,2024-08-07,2024-08-21,85,636.63,232.01,Delayed
O000373,P498,S098,W05,2024-08-11,2024-08-22,49,794.77,479.35,Delayed
O000374,P037,S093,W13,2024-05-03,2024-05-21,178,631.85,96.49,Delayed
O000375,P053,S054,W20,2025-08-28,2025-09-15,133,1598.31,60.34,Delayed
O000376,P444,S052,W16,2024-05-08,2024-05-16,36,3212.66,103.42,Delayed
O000377,P195,S081,W06,2023-01-19,2023-01-21,153,686.04,351.44,Delivered
O000378,P248,S044,W20,2024-02-01,2024-02-08,154,2343.93,103.61,Delivered
O000379,P343,S026,W12,2025-09-27,2025-10-02,71,2885.14,102.56,Delivered
O000380,P217,S065,W13,2025-04-30,2025-05-14,12,3127.38,23.45,Delayed
O000381,P250,S069,W02,2025-04-01,2025-04-15,54,3104.73,270.29,Delayed
O000382,P494,S019,W04,2024-03-30,2024-04-02,77,4015.71,81.77,Delivered
O000383,P470,S013,W17,2024-12-25,2024-12-31,91,3078.24,145.99,Delivered
O000384,P421,S094,W16,2025-12-24,2026-01-10,19,2481.03,380.57,Delayed
O000385,P037,S057,W09,2024-12-11,2024-12-19,59,4798.64,363.64,Delayed
O000386,P175,S033,W17,2023-05-23,2023-05-26,15,1304.8,77.17,Delivered
O000387,P141,S055,W10,2025-07-05,2025-07-20,8,2119.85,374.79,Delayed
O000388,P427,S022,W06,2025-04-07,2025-04-12,120,4931.95,41.51,Delivered
O000389,P470,S068,W13,2024-08-27,2024-09-15,178,1382.03,97.49,Delayed
O000390,P433,S026,W05,2023-11-01,2023-11-03,121,2941.39,12.49,Delivered
O000391,P364,S087,W03,2025-01-05,2025-01-13,103,3630.91,196.91,Delayed
O000392,P343,S084,W17,2023-10-18,2023-10-27,170,4898.63,265.41,Delayed
O000393,P034,S038,W09,2023-04-12,2023-04-17,96,3288.4,445.25,Delivered
O000394,P339,S003,W05,2025-05-16,2025-05-19,61,1635.9,25.73,Delivered
O000395,P405,S044,W20,2025-08-25,2025-09-06,3,1242.38,317.22,Delayed
O000396,P494,S065,W04,2025-08-31,2025-09-03,108,808.2,67.61,Delivered
O000397,P456,S028,W09,2025-04-21,2025-05-10,51,530.25,28.84,Delayed
O000398,P318,S077,W07,2025-08-19,2025-09-04,85,3601.8,189.42,Delayed
O000399,P446,S014,W11,2025-07-30,2025-08-15,122,664.63,252.1,Delayed
O000400,P457,S046,W13,2025-10-23,2025-10-24,34,3643.01,302.96,Delivered
O000401,P025,S025,W17,2023-03-26,2023-04-12,149,4156.64,364.9,Delayed
O000402,P305,S014,W10,2023-11-24,2023-11-27,148,3821.21,189.34,Delivered
O000403,P268,S062,W17,2025-03-26,2025-04-12,178,4232.66,50.01,Delayed
O000404,P018,S099,W06,2024-03-29,2024-04-15,199,13.58,455.35,Delayed
O000405,P037,S046,W18,2024-09-20,2024-10-06,88,4624.94,168.79,Delayed
O000406,P027,S097,W08,2024-10-26,2024-11-01,116,2513.58,135.76,Delivered
O000407,P019,S009,W04,2023-01-12,2023-01-30,147,1810.45,376.34,Delayed
O000408,P038,S051,W01,2023-10-31,2023-11-14,169,1886.84,134.69,Delayed
O000409,P179,S006,W14,2025-09-01,2025-09-09,179,2020.47,57.22,Delayed
O000410,P179,S003,W17,2025-02-21,2025-03-12,63,2350.62,6.08,Delayed
O000411,P445,S038,W13,2023-02-12,2023-02-21,187,469.64,112.03,Delayed
O000412,P250,S041,W04,2025-08-01,2025-08-19,110,4226.54,468.12,Delayed
O000413,P069,S003,W17,2023-12-09,2023-12-10,172,4478.48,388.14,Delivered
O000414,P287,S079,W18,2024-05-12,2024-05-29,70,3062.01,360.41,Delayed
O000415,P239,S045,W14,2023-12-30,2024-01-03,55,3459.87,42.4,Delivered
O000416,P267,S028,W19,2025-06-09,2025-06-25,22,720.96,450.15,Delayed
O000417,P458,S057,W06,2024-03-02,2024-03-14,31,4129.43,278.07,Delayed
O000418,P396,S056,W10,2025-10-01,2025-10-14,122,782.5,178.5,Delayed
O000419,P199,S036,W11,2023-01-21,2023-01-23,165,4650.34,205.13,Delivered
O000420,P103,S065,W17,2024-02-11,2024-02-23,17,325.38,330.95,Delayed
O000421,P248,S095,W17,2024-09-10,2024-09-20,49,800.94,191.09,Delayed
O000422,P432,S078,W12,2025-10-11,2025-10-26,122,427.68,441.44,Delayed
O000423,P482,S095,W02,2023-12-02,2023-12-07,180,4239.97,250.06,Delivered
O000424,P412,S059,W05,2024-02-03,2024-02-04,195,4237.4,379.71,Delivered
O000425,P016,S085,W11,2025-03-03,2025-03-11,127,2649.32,161.79,Delayed
O000426,P021,S095,W02,2024-12-15,2025-01-02,30,192.79,109.33,Delayed
O000427,P284,S001,W06,2023-02-20,2023-02-26,83,637.03,429.52,Delivered
O000428,P044,S090,W08,2023-11-20,2023-11-21,161,3278.47,460.7,Delivered
O000429,P210,S064,W15,2025-02-27,2025-03-13,117,2906.06,410.46,Delayed
O000430,P102,S079,W17,2023-05-21,2023-05-31,18,3165.64,19.85,Delayed
O000431,P229,S067,W07,2024-04-14,2024-04-18,53,2056.18,178.78,Delivered
O000432,P026,S014,W06,2025-02-25,2025-03-15,181,3572.57,115.52,Delayed
O000433,P177,S028,W03,2025-08-21,2025-09-09,8,3841.06,258.07,Delayed
O000434,P172,S007,W04,2025-10-04,2025-10-12,65,2684.11,17.05,Delayed
O000435,P232,S052,W06,2024-01-08,2024-01-20,23,4584.03,279.71,Delayed
O000436,P416,S046,W17,2024-05-08,2024-05-18,3,531.97,198.23,Delayed
O000437,P423,S051,W18,2025-01-20,2025-02-02,32,4129.52,206.87,Delayed
O000438,P170,S095,W01,2023-10-18,2023-10-25,84,3112.35,375.18,Delivered
O000439,P189,S100,W04,2023-04-16,2023-05-03,187,4601.05,221.85,Delayed
O000440,P330,S052,W08,2024-10-31,2024-11-12,168,1964.56,225.12,Delayed
O000441,P257,S046,W09,2023-01-02,2023-01-08,183,3170.8,426.65,Delivered
O000442,P028,S008,W10,2024-08-11,2024-08-18,69,2709.46,113.29,Delivered
O000443,P049,S050,W13,2024-10-05,2024-10-18,95,3721.61,118.01,Delayed
O000444,P064,S053,W01,2023-03-31,2023-04-14,87,2664.48,419.79,Delayed
O000445,P257,S043,W20,2023-12-16,2023-12-29,158,1776.45,39.54,Delayed
O000446,P036,S073,W11,2025-11-28,2025-12-04,6,3303.56,326.29,Delivered
O000447,P023,S033,W19,2025-06-27,2025-07-16,35,1857.25,213.39,Delayed
O000448,P184,S031,W02,2023-06-08,2023-06-21,144,3313.92,480.26,Delayed
O000449,P398,S038,W11,2025-08-16,2025-08-25,184,2377.11,207.63,Delayed
O000450,P233,S030,W17,2023-11-08,2023-11-19,76,1107.0,94.82,Delayed
O000451,P072,S040,W05,2024-03-20,2024-03-30,36,868.21,101.15,Delayed
O000452,P420,S065,W10,2023-10-25,2023-10-28,143,647.59,383.8,Delivered
O000453,P188,S036,W09,2025-08-09,2025-08-28,195,3469.47,305.2,Delayed
O000454,P192,S062,W17,2023-02-05,2023-02-12,187,4901.49,460.55,Delivered
O000455,P111,S045,W16,2024-07-12,2024-07-17,81,4838.14,261.82,Delivered
O000456,P051,S076,W10,2025-06-09,2025-06-24,102,4564.62,453.43,Delayed
O000457,P007,S024,W02,2023-05-21,2023-05-23,190,303.81,87.47,Delivered
O000458,P246,S024,W15,2025-06-05,2025-06-16,15,2817.3,431.74,Delayed
O000459,P314,S094,W04,2024-12-26,2025-01-01,88,481.0,230.08,Delivered
O000460,P074,S053,W01,2025-11-15,2025-11-20,179,1372.27,370.38,Delivered
O000461,P477,S036,W09,2024-06-04,2024-06-11,96,255.8,460.5,Delivered
O000462,P145,S031,W17,2023-01-10,2023-01-14,58,3639.74,32.63,Delivered
O000463,P405,S047,W01,2025-09-10,2025-09-15,95,849.64,336.8,Delivered
O000464,P332,S091,W12,2024-01-13,2024-01-18,178,2332.21,311.94,Delivered
O000465,P436,S007,W13,2024-11-12,2024-11-22,110,4865.53,65.48,Delayed
O000466,P378,S051,W14,2024-08-06,2024-08-24,50,2495.91,65.73,Delayed
O000467,P475,S095,W13,2023-06-01,2023-06-03,177,2567.19,58.28,Delivered
O000468,P001,S028,W01,2024-12-20,2025-01-04,198,3850.99,127.2,Delayed
O000469,P397,S065,W08,2025-12-08,2025-12-17,141,1766.84,464.83,Delayed
O000470,P436,S025,W12,2025-05-08,2025-05-10,12,4892.9,302.77,Delivered
O000471,P380,S009,W10,2023-02-19,2023-02-22,79,1544.76,145.78,Delivered
O000472,P315,S037,W16,2024-10-25,2024-10-27,145,401.04,106.92,Delivered
O000473,P436,S079,W06,2024-06-14,2024-06-16,51,2431.41,390.61,Delivered
O000474,P127,S100,W17,2025-12-19,2026-01-07,27,2775.72,28.09,Delayed
O000475,P093,S037,W08,2025-05-06,2025-05-20,40,4937.58,454.56,Delayed
O000476,P434,S088,W12,2023-05-26,2023-06-13,42,4583.54,322.71,Delayed
O000477,P314,S018,W19,2025-07-03,2025-07-04,142,2206.23,124.23,Delivered
O000478,P168,S060,W20,2025-09-19,2025-09-26,98,1990.76,73.11,Delivered
O000479,P457,S031,W13,2023-08-30,2023-09-07,175,427.34,115.1,Delayed
O000480,P302,S027,W01,2024-08-03,2024-08-15,71,3244.87,87.72,Delayed
O000481,P261,S018,W14,2024-11-17,2024-11-21,178,3077.06,440.33,Delivered
O000482,P356,S080,W04,2024-04-27,2024-05-04,130,4790.88,374.79,Delivered
O000483,P356,S071,W10,2024-11-03,2024-11-21,16,3975.5,340.38,Delayed
O000484,P357,S036,W12,2024-09-22,2024-10-10,131,1131.73,471.22,Delayed
O000485,P078,S018,W18,2024-10-22,2024-11-01,50,1562.42,244.05,Delayed
O000486,P152,S071,W04,2024-10-23,2024-11-02,189,1521.42,269.74,Delayed
O000487,P210,S038,W03,2025-03-15,2025-03-21,195,668.06,302.25,Delivered
O000488,P308,S047,W02,2024-02-23,2024-03-06,42,1526.14,131.54,Delayed
O000489,P180,S065,W04,2025-09-14,2025-09-24,28,3197.18,19.21,Delayed
O000490,P077,S036,W04,2024-10-11,2024-10-24,47,2334.75,416.73,Delayed
O000491,P417,S046,W08,2025-08-26,2025-09-07,35,3031.39,339.91,Delayed
O000492,P181,S087,W10,2024-08-12,2024-08-31,99,2123.66,119.47,Delayed
O000493,P140,S045,W01,2024-05-23,2024-05-24,21,2179.02,144.4,Delivered
O000494,P277,S007,W20,2024-03-16,2024-03-17,78,207.83,469.12,Delivered
O000495,P232,S005,W16,2025-07-09,2025-07-20,37,4365.51,444.96,Delayed
O000496,P287,S090,W05,2025-02-08,2025-02-26,97,4389.76,312.93,Delayed
O000497,P032,S076,W12,2023-09-20,2023-09-22,149,1170.43,15.37,Delivered
O000498,P495,S068,W13,2024-09-28,2024-10-04,186,4658.65,345.46,Delivered
O000499,P053,S021,W06,2024-04-03,2024-04-19,144,3229.46,144.74,Delayed
O000500,P233,S049,W15,2025-09-25,2025-09-26,178,2472.08,109.52,Delivered
O000501,P098,S040,W03,2024-11-30,2024-12-09,6,1797.04,60.38,Delayed
O000502,P269,S076,W03,2023-10-29,2023-11-13,130,2103.77,452.13,Delayed
O000503,P285,S042,W10,2024-07-07,2024-07-23,147,1154.22,366.78,Delayed
O000504,P222,S072,W15,2023-10-15,2023-10-29,97,1709.77,231.03,Delayed
O000505,P350,S031,W19,2024-09-12,2024-09-19,168,3364.57,390.64,Delivered
O000506,P137,S024,W02,2025-10-02,2025-10-03,8,3886.29,478.18,Delivered
O000507,P198,S025,W17,2023-02-05,2023-02-21,20,3145.51,51.52,Delayed
O000508,P047,S052,W11,2025-01-13,2025-01-22,20,1392.42,496.51,Delayed
O000509,P247,S035,W11,2023-12-19,2023-12-30,44,1158.84,271.17,Delayed
O000510,P132,S068,W14,2023-03-14,2023-03-24,111,3215.01,31.21,Delayed
O000511,P107,S069,W10,2024-10-09,2024-10-20,164,2144.1,371.42,Delayed
O000512,P079,S069,W06,2025-12-29,2026-01-04,147,2948.32,22.86,Delivered
O000513,P331,S016,W05,2024-02-29,2024-03-02,162,1897.08,406.66,Delivered
O000514,P119,S095,W08,2025-09-25,2025-10-13,48,2756.56,297.18,Delayed
O000515,P031,S080,W05,2024-12-08,2024-12-20,97,962.76,344.19,Delayed
O000516,P062,S042,W01,2024-07-14,2024-07-28,6,3089.8,218.2,Delayed
O000517,P284,S053,W01,2025-04-07,2025-04-15,182,3336.1,489.01,Delayed
O000518,P294,S046,W17,2025-08-13,2025-08-17,103,3104.39,210.99,Delivered
O000519,P304,S042,W02,2024-05-31,2024-06-18,118,227.12,23.18,Delayed
O000520,P036,S018,W14,2024-03-03,2024-03-16,22,2529.39,272.12,Delayed
O000521,P308,S017,W20,2023-06-09,2023-06-23,63,3762.24,430.77,Delayed
O000522,P074,S004,W05,2023-05-29,2023-06-13,149,3460.56,322.74,Delayed
O000523,P094,S033,W07,2025-02-14,2025-03-05,83,283.96,80.13,Delayed
O000524,P362,S071,W12,2023-03-08,2023-03-22,36,4534.52,174.94,Delayed
O000525,P143,S027,W15,2025-10-10,2025-10-22,175,3807.43,146.53,Delayed
O000526,P257,S028,W15,2024-01-16,2024-01-31,61,4225.78,21.32,Delayed
O000527,P460,S075,W18,2023-02-27,2023-03-05,28,1659.6,287.16,Delivered
O000528,P181,S050,W09,2023-12-08,2023-12-27,116,2134.8,243.73,Delayed
O000529,P244,S050,W07,2024-12-27,2024-12-29,169,907.4,244.9,Delivered
O000530,P350,S080,W07,2025-02-08,2025-02-14,92,2836.89,91.53,Delivered
O000531,P116,S082,W13,2024-09-05,2024-09-16,140,2946.53,214.24,Delayed
O000532,P069,S083,W14,2023-12-20,2023-12-21,46,3049.13,88.32,Delivered
O000533,P345,S014,W01,2023-04-26,2023-05-05,93,1332.04,127.52,Delayed
O000534,P316,S076,W07,2024-10-23,2024-11-05,158,4326.37,172.77,Delayed
O000535,P024,S093,W07,2024-03-28,2024-04-06,134,2598.83,220.91,Delayed
O000536,P471,S029,W09,2023-10-14,2023-10-29,65,3050.23,9.35,Delayed
O000537,P159,S051,W11,2025-10-13,2025-10-31,124,1829.04,463.57,Delayed
O000538,P301,S066,W12,2023-11-07,2023-11-11,165,2353.96,376.0,Delivered
O000539,P411,S022,W20,2023-07-27,2023-07-31,80,1724.29,51.0,Delivered
O000540,P019,S015,W06,2024-09-09,2024-09-21,84,4602.46,264.86,Delayed
O000541,P229,S051,W18,2024-03-21,2024-03-30,127,3972.62,170.6,Delayed
O000542,P012,S020,W17,2024-10-31,2024-11-18,11,4502.64,378.09,Delayed
O000543,P343,S055,W16,2024-09-24,2024-09-30,45,2210.42,131.76,Delivered
O000544,P306,S044,W14,2023-02-24,2023-03-13,104,3010.54,453.28,Delayed
O000545,P082,S066,W05,2025-06-30,2025-07-17,48,141.55,269.89,Delayed
O000546,P396,S083,W14,2025-11-01,2025-11-14,169,3237.34,76.09,Delayed
O000547,P021,S037,W20,2024-10-18,2024-10-30,40,2256.16,232.92,Delayed
O000548,P313,S029,W05,2025-09-06,2025-09-20,113,3770.11,397.88,Delayed
O000549,P122,S083,W18,2024-05-29,2024-06-06,169,2292.75,106.01,Delayed
O000550,P019,S083,W11,2023-08-25,2023-09-09,144,3156.68,193.33,Delayed
O000551,P017,S029,W19,2023-12-14,2023-12-23,164,345.08,75.1,Delayed
O000552,P443,S041,W04,2024-09-18,2024-09-19,37,4746.67,286.15,Delivered
O000553,P423,S012,W19,2024-09-21,2024-10-08,119,129.59,215.38,Delayed
O000554,P380,S090,W12,2023-12-30,2024-01-09,195,786.31,438.43,Delayed
O000555,P073,S045,W07,2023-11-17,2023-11-22,25,4884.89,113.35,Delivered
O000556,P054,S051,W04,2023-10-13,2023-10-24,19,3701.08,397.82,Delayed
O000557,P190,S090,W06,2023-05-29,2023-06-01,103,1660.26,36.86,Delivered
O000558,P134,S011,W12,2024-02-10,2024-02-12,167,3823.56,229.25,Delivered
O000559,P404,S083,W17,2025-09-04,2025-09-08,122,1886.98,477.24,Delivered
O000560,P392,S067,W14,2024-03-31,2024-04-02,177,2358.15,11.73,Delivered
O000561,P146,S057,W02,2025-03-10,2025-03-11,24,1568.4,323.56,Delivered
O000562,P124,S037,W12,2025-10-09,2025-10-18,128,1006.02,72.06,Delayed
O000563,P086,S042,W11,2025-02-22,2025-02-25,86,3025.46,312.24,Delivered
O000564,P314,S100,W16,2024-04-04,2024-04-10,26,1121.71,33.94,Delivered
O000565,P183,S023,W01,2025-01-07,2025-01-21,110,2892.87,326.19,Delayed
O000566,P466,S062,W02,2024-05-23,2024-05-24,45,1324.47,167.3,Delivered
O000567,P277,S045,W16,2024-04-25,2024-05-07,136,2633.66,133.67,Delayed
O000568,P276,S086,W03,2023-04-24,2023-05-10,153,616.08,493.98,Delayed
O000569,P193,S082,W08,2025-01-18,2025-02-06,163,4849.2,12.68,Delayed
O000570,P158,S033,W08,2023-12-27,2024-01-14,41,1304.02,204.65,Delayed
O000571,P150,S092,W13,2023-12-07,2023-12-21,67,3658.36,81.3,Delayed
O000572,P265,S009,W09,2025-02-08,2025-02-11,148,2684.99,314.93,Delivered
O000573,P309,S035,W05,2025-01-30,2025-02-13,50,4766.93,365.86,Delayed
O000574,P500,S035,W11,2025-08-26,2025-09-12,95,4958.72,268.72,Delayed
O000575,P093,S085,W01,2024-03-24,2024-04-06,130,1259.42,498.14,Delayed
O000576,P338,S047,W16,2025-04-14,2025-04-15,180,3960.66,313.89,Delivered
O000577,P232,S064,W19,2023-11-07,2023-11-15,87,2909.73,376.47,Delayed
O000578,P220,S053,W14,2023-09-19,2023-09-21,65,4604.81,168.84,Delivered
O000579,P329,S025,W18,2024-02-10,2024-02-29,19,14.99,439.74,Delayed
O000580,P262,S039,W09,2023-05-23,2023-06-07,42,3802.79,427.96,Delayed
O000581,P384,S008,W06,2023-12-08,2023-12-22,138,1950.61,88.95,Delayed
O000582,P214,S054,W05,2023-09-01,2023-09-15,51,2218.89,407.26,Delayed
O000583,P294,S011,W16,2024-05-04,2024-05-22,28,2673.85,289.42,Delayed
O000584,P322,S039,W08,2023-01-12,2023-01-27,63,3578.5,266.37,Delayed
O000585,P485,S043,W17,2024-07-14,2024-07-24,108,2325.02,106.53,Delayed
O000586,P135,S054,W05,2023-02-11,2023-03-01,121,791.79,210.36,Delayed
O000587,P096,S084,W20,2024-11-08,2024-11-12,76,686.48,471.3,Delivered
O000588,P032,S007,W18,2024-08-16,2024-08-23,20,2033.53,222.29,Delivered
O000589,P472,S050,W10,2023-05-14,2023-05-16,20,1123.88,52.68,Delivered
O000590,P431,S075,W06,2025-12-26,2026-01-04,73,1823.32,194.02,Delayed
O000591,P072,S087,W12,2025-10-27,2025-10-31,129,1696.0,96.97,Delivered
O000592,P415,S058,W05,2025-08-05,2025-08-17,80,366.84,399.66,Delayed
O000593,P245,S044,W18,2023-03-14,2023-03-24,143,4102.54,347.3,Delayed
O000594,P165,S029,W13,2024-02-03,2024-02-14,180,4283.15,211.95,Delayed
O000595,P310,S087,W14,2024-07-31,2024-08-01,95,539.59,180.27,Delivered
O000596,P404,S064,W20,2025-05-08,2025-05-21,91,2917.56,206.89,Delayed
O000597,P456,S042,W05,2023-05-10,2023-05-17,89,505.53,418.54,Delivered
O000598,P256,S001,W05,2025-07-19,2025-07-25,11,3954.14,28.49,Delivered
O000599,P455,S049,W03,2023-09-23,2023-10-02,97,819.56,145.25,Delayed
O000600,P285,S060,W08,2025-03-03,2025-03-21,121,1398.78,263.41,Delayed
O000601,P418,S047,W03,2023-09-10,2023-09-13,111,3329.24,193.1,Delivered
O000602,P022,S016,W11,2025-04-01,2025-04-14,137,154.78,101.75,Delayed
O000603,P454,S097,W01,2023-06-13,2023-06-16,123,1141.46,138.71,Delivered
O000604,P076,S048,W02,2023-04-05,2023-04-18,39,421.41,440.59,Delayed
O000605,P372,S067,W05,2025-04-12,2025-04-18,170,2237.45,16.17,Delivered
O000606,P054,S033,W13,2023-12-02,2023-12-20,9,1376.6,168.06,Delayed
O000607,P170,S043,W15,2025-04-01,2025-04-03,48,2562.81,442.04,Delivered
O000608,P174,S003,W06,2023-08-26,2023-09-12,54,2915.48,470.0,Delayed
O000609,P249,S091,W03,2024-01-16,2024-01-17,76,2125.56,8.45,Delivered
O000610,P284,S003,W16,2025-06-17,2025-07-04,97,3729.44,492.12,Delayed
O000611,P090,S065,W04,2024-04-27,2024-05-02,100,1958.5,370.03,Delivered
O000612,P252,S008,W02,2025-06-20,2025-06-29,93,2409.36,214.76,Delayed
O000613,P457,S032,W15,2025-11-14,2025-11-18,143,270.79,263.49,Delivered
O000614,P049,S083,W11,2024-04-26,2024-05-10,119,2244.08,101.41,Delayed
O000615,P411,S060,W04,2025-07-05,2025-07-13,124,799.82,234.89,Delayed
O000616,P167,S020,W13,2025-09-20,2025-10-03,16,4757.56,259.65,Delayed
O000617,P092,S077,W07,2025-08-21,2025-08-27,151,1831.24,75.34,Delivered
O000618,P116,S062,W16,2024-06-20,2024-07-04,68,140.92,53.13,Delayed
O000619,P224,S074,W10,2025-11-01,2025-11-10,104,2995.44,257.22,Delayed
O000620,P226,S019,W17,2023-05-08,2023-05-25,163,1728.67,111.67,Delayed
O000621,P056,S060,W09,2023-04-02,2023-04-09,69,4401.3,470.48,Delivered
O000622,P224,S085,W03,2024-06-26,2024-07-05,152,4082.21,90.91,Delayed
O000623,P458,S071,W16,2025-04-25,2025-05-10,20,4597.29,249.85,Delayed
O000624,P291,S090,W07,2025-09-15,2025-09-25,185,2998.75,391.45,Delayed
O000625,P402,S051,W16,2024-03-22,2024-04-05,26,4228.19,412.77,Delayed
O000626,P249,S005,W10,2024-01-25,2024-02-10,68,4258.14,434.8,Delayed
O000627,P421,S058,W16,2024-11-02,2024-11-04,75,772.45,232.48,Delivered
O000628,P380,S051,W19,2023-02-12,2023-02-16,156,23.44,326.31,Delivered
O000629,P152,S057,W13,2023-09-11,2023-09-26,99,553.99,435.92,Delayed
O000630,P280,S051,W10,2025-12-19,2025-12-30,108,1777.6,317.04,Delayed
O000631,P030,S020,W04,2024-10-24,2024-11-04,62,3049.45,458.58,Delayed
O000632,P155,S089,W06,2024-04-11,2024-04-24,97,3594.88,482.84,Delayed
O000633,P158,S095,W07,2023-10-14,2023-10-30,90,2271.54,259.07,Delayed
O000634,P388,S030,W01,2025-10-07,2025-10-16,124,2734.53,109.83,Delayed
O000635,P283,S060,W06,2025-02-16,2025-02-18,19,2764.75,263.6,Delivered
O000636,P109,S084,W05,2023-12-11,2023-12-13,100,1544.95,474.1,Delivered
O000637,P451,S016,W10,2024-10-03,2024-10-08,22,3560.24,295.38,Delivered
